SENTIMENT, ID, DATE, BAKWAS, USER,TEXT, Unnamed: 7
0,1469285863,Tue Apr 07 05:53:15 PDT 2009,NO_QUERY,hpgirl1129,Last day of health class  so sad. @TomFelton those pancakes sound good! can i have some?,
0,1469285996,Tue Apr 07 05:53:18 PDT 2009,NO_QUERY,allisoncreep,Sick as shit.  I really want to drink some water. :/,
0,1469286623,Tue Apr 07 05:53:25 PDT 2009,NO_QUERY,Harmony1971,"is missing her best friend   but hoping the happy, cold couple is having a good time and does not forget the Imo's Pizza.",
0,1469286698,Tue Apr 07 05:53:26 PDT 2009,NO_QUERY,langbenj,Ug msu got killed last night. Oh well unc out played them. I would have won 140 in the work pool if msu had won. ,
0,1469286800,Tue Apr 07 05:53:27 PDT 2009,NO_QUERY,Chelvis09,awwww mann i need followers im a loser ,
0,1469287274,Tue Apr 07 05:53:33 PDT 2009,NO_QUERY,claire_1985,"You're all obsessed with this thing...So much to read, so little time! Got work in a few hours ",
0,1469287281,Tue Apr 07 05:53:34 PDT 2009,NO_QUERY,CaseyFreeze,last trig test til finals ,
0,1469287384,Tue Apr 07 05:53:35 PDT 2009,NO_QUERY,amgatlin,Inadvertently I dressed jack in a light blue shirt. Sports fail ,
0,1469287584,Tue Apr 07 05:53:38 PDT 2009,NO_QUERY,Dumbbutt,is going to miss her doggy Otis very much. 11 years of wonderful companionship for us all darling boy  Rest in peace ,
0,1469289036,Tue Apr 07 05:53:56 PDT 2009,NO_QUERY,aerynblack,No new Tom music? ,
0,1469289040,Tue Apr 07 05:53:58 PDT 2009,NO_QUERY,pfischermx,I though groups of Google Apps were something like Google groups (groups.google.com) ,
0,1469289352,Tue Apr 07 05:54:00 PDT 2009,NO_QUERY,Ciridian,would have liked to have gotten more sleep last night! ,
0,1469290062,Tue Apr 07 05:54:08 PDT 2009,NO_QUERY,winzy,@hinehou Ohhh i always wanted to go to #Chow as well! ,
0,1469290708,Tue Apr 07 05:54:17 PDT 2009,NO_QUERY,Princesscutz,Feels like I'm really coming down with something ,
0,1469290870,Tue Apr 07 05:54:18 PDT 2009,NO_QUERY,cooksa,Having a really hard time focusing today ,
0,1469290996,Tue Apr 07 05:54:20 PDT 2009,NO_QUERY,holly_oldham,i want to visit @louise_hendy at work but i cant ,
0,1469291230,Tue Apr 07 05:54:24 PDT 2009,NO_QUERY,adventuretogs,"Been at the computer so much today, my vision is blurred ",
0,1469291297,Tue Apr 07 05:54:24 PDT 2009,NO_QUERY,BettyORocker,officially over. broken hearted ,
0,1469291412,Tue Apr 07 05:54:25 PDT 2009,NO_QUERY,strawberryluna,"@magnla Uhhhhh, Spring arrived a week or two ago, and then left.  Heh.",
0,1469291431,Tue Apr 07 05:54:26 PDT 2009,NO_QUERY,filthEdesign,I think our coffee pot died ,
0,1469291470,Tue Apr 07 05:54:26 PDT 2009,NO_QUERY,boardyuk,"Still in the center of Lincoln wandering aimlessly round shops, wish I cud think of something to o. iPhone running slow ",
0,1469291475,Tue Apr 07 05:54:26 PDT 2009,NO_QUERY,newld,why can't my pix be uploaded?!? ,
0,1469291486,Tue Apr 07 05:54:27 PDT 2009,NO_QUERY,girlimperfectly,@DelphaForce How'd you guess!? She's deaf actually. She's orf to t'clinic soon. Lost all her high frequency &amp; will have tinnitis forever ,
0,1469291495,Tue Apr 07 05:54:28 PDT 2009,NO_QUERY,redlightcycle,Is in lake charles for an orthodontist appt. ,
0,1469291534,Tue Apr 07 05:54:27 PDT 2009,NO_QUERY,becks1126,@grift24 lol gladly! i made a lot! but I can't bring it to school ,
0,1469292048,Tue Apr 07 05:54:33 PDT 2009,NO_QUERY,valShan,My gmail is down... oooooooooooohhhhhhhhh ,
0,1469292295,Tue Apr 07 05:54:37 PDT 2009,NO_QUERY,fairywriter,@dtoews you'll have to wait a few more months... the backyard is still snowy. ,
0,1469292478,Tue Apr 07 05:54:39 PDT 2009,NO_QUERY,hollyalyxfinch,all smoked. my rabbit is so cute. but he hates me ,
0,1469292704,Tue Apr 07 05:54:42 PDT 2009,NO_QUERY,r0nda,Up early studying ,
0,1469292734,Tue Apr 07 05:54:42 PDT 2009,NO_QUERY,LeeLeeee,@mrskutcher stop showing off  UNFAIR!,
0,1469292851,Tue Apr 07 05:54:44 PDT 2009,NO_QUERY,copperlegend,@iamschnurr I agree.  Cleaning my car off made me really cold though ,
0,1469293101,Tue Apr 07 05:54:48 PDT 2009,NO_QUERY,EileenJay,"@GirlsGoneChild i'm sorry... go hold that little fable and inhale. feel better, sweet rebecca... ",
0,1469293149,Tue Apr 07 05:54:49 PDT 2009,NO_QUERY,marissadebiase,Photo field trip today. (: I just wish it wasn't so cold. ,
0,1469293203,Tue Apr 07 05:54:50 PDT 2009,NO_QUERY,missdra,Puffy eyes are awesome!  I don't even have a good story to go along with it ,
0,1469293209,Tue Apr 07 05:54:50 PDT 2009,NO_QUERY,exmi,@LeeLeeee yeah i have. looked/phoned/knocked on doors/put up 'missing' posters. and....nothing.... ,
0,1469293439,Tue Apr 07 05:54:52 PDT 2009,NO_QUERY,AnnHeart,@StyleNBeautyDoc i tried to leave a comment for rx brown skin  it wouldnt let me,
0,1469293534,Tue Apr 07 05:54:54 PDT 2009,NO_QUERY,mishichi,wonders why I always don't have a signal? I'm using Globe  http://plurk.com/p/n1xjj,
0,1469293580,Tue Apr 07 05:54:53 PDT 2009,NO_QUERY,Esquisite,is sooooooooo tired ,
0,1469294053,Tue Apr 07 05:55:00 PDT 2009,NO_QUERY,Leesy,@Bethness Me = jealous. Wish I was at home ,
0,1469294123,Tue Apr 07 05:55:01 PDT 2009,NO_QUERY,MaggieJG,really wishes her jaw would stop hurting.  ,
0,1469294299,Tue Apr 07 05:55:04 PDT 2009,NO_QUERY,cmr0612,So the weather officially got worse it is now snowing here ,
0,1469304785,Tue Apr 07 05:57:14 PDT 2009,NO_QUERY,NimbvsXYZ,The perfect girl for me is sitting in a cubicle next to me... unfortunately she's already taken ,
0,1469304825,Tue Apr 07 05:57:16 PDT 2009,NO_QUERY,shaboiink,"Yeah I'm in my 8am, but my computer is about to die ",
0,1469304929,Tue Apr 07 05:57:16 PDT 2009,NO_QUERY,AbigailBC,I'm back from library ,
0,1469305196,Tue Apr 07 05:57:19 PDT 2009,NO_QUERY,HeyAlivia,I hate BM!!! ,
0,1469305335,Tue Apr 07 05:57:22 PDT 2009,NO_QUERY,MissLanee,They are out of breakfast at school.  i want my smoothie,
0,1469305542,Tue Apr 07 05:57:23 PDT 2009,NO_QUERY,swa_tee,@Myd myschooolfthought - no work  My browser says something in Arabic thats waaaayyyy beyond me. Ah well! You still with Google?,
0,1469306029,Tue Apr 07 05:57:30 PDT 2009,NO_QUERY,ramdomthoughts,Oh no - it's all gone to shit  http://is.gd/rc0L,
0,1469306063,Tue Apr 07 05:57:30 PDT 2009,NO_QUERY,dzuelke,@RossC0 is it a polar bear? ,
0,1469306356,Tue Apr 07 05:57:35 PDT 2009,NO_QUERY,adammcentyre,"how come whenever i am able to tweet, no one is there? and when i am busy, the most awesome conversations happen? sad face ",
0,1469306835,Tue Apr 07 05:57:40 PDT 2009,NO_QUERY,forumferret,@sohmer automated offiste backups for that sort of thing = happy no more drunken deletefest ruining your life. Don't ask how I know. ,
0,1469307256,Tue Apr 07 05:57:45 PDT 2009,NO_QUERY,zquack,@waywardpilgrim If only it were that easy. The windows are locked and we're not allowed to open them. ,
0,1469307818,Tue Apr 07 05:57:52 PDT 2009,NO_QUERY,HaloToTheSky,"quaker oat squares are the best cereal. unfortunately, i was all out of them this morning and this makes me sad ",
0,1469307958,Tue Apr 07 05:57:54 PDT 2009,NO_QUERY,MichaelSands,Back to work! ,
0,1469308045,Tue Apr 07 05:57:55 PDT 2009,NO_QUERY,falloutgrrl,Wow it's FREEZING today. Had to turn on the heat.  ,
0,1469308137,Tue Apr 07 05:57:56 PDT 2009,NO_QUERY,myyAmi,Trying to get dan into the o.c....  it's not working,
0,1469308144,Tue Apr 07 05:57:58 PDT 2009,NO_QUERY,timidheathen,"@wilsondan What, wait 'til it's online?! Aw man ",
0,1469308454,Tue Apr 07 05:58:00 PDT 2009,NO_QUERY,DannyBoy724,�ber sick  Trying to muster up the strength to head into work....,
0,1469308598,Tue Apr 07 05:58:03 PDT 2009,NO_QUERY,jdmda,Jus wolf up but still layin in bed lol and im missio her allot ,
0,1469308622,Tue Apr 07 05:58:03 PDT 2009,NO_QUERY,Mal__Reynolds,tired but cant sleep ,
0,1469308944,Tue Apr 07 05:58:06 PDT 2009,NO_QUERY,Susie_Fairchild,"@sharkeymalarkey NO, that's not a funny thing    I've already collided enough worlds this week; it's a little weird.",
0,1469309210,Tue Apr 07 05:58:10 PDT 2009,NO_QUERY,natalieannem,judy in disguise reminds me of my old job ,
0,1469309430,Tue Apr 07 05:58:12 PDT 2009,NO_QUERY,jimdangereux,"I love House, but certainly did not appreciate the MASSIVE spoiler that was posted on my facebook news feed by the show! ",
0,1469309528,Tue Apr 07 05:58:13 PDT 2009,NO_QUERY,Joltfitness,"Long day of moving and painting with the fam, they even &quot;treated&quot; me to a huge McDonnalds dinner   people need to learn about health food",
0,1469309544,Tue Apr 07 05:58:14 PDT 2009,NO_QUERY,c_yawn,@PhillyD i'm so sorry to hear about your father  us sxephil fans wish you and your dad all the best! we're by ur side,
0,1469309550,Tue Apr 07 05:58:13 PDT 2009,NO_QUERY,prettiestwife,Just has the worst presentation ever! ,
0,1469309708,Tue Apr 07 05:58:16 PDT 2009,NO_QUERY,klausy,"@KINGFISHER300 You cant just pull out troops like that, troops protect civilians (Women and children) from Militia  its a slow process",
0,1469310060,Tue Apr 07 05:58:20 PDT 2009,NO_QUERY,BiggMone,"@lancearmstrong yeah talk about opened up a can. in a way i definitely wasn't surprised, but I expected msu to come harder than that ",
0,1469310135,Tue Apr 07 05:58:22 PDT 2009,NO_QUERY,Joker_Thorpe,"@Lorelei_Lovett Lucky! My Bebo's broken!  Says I have 112 friends, but doesn't display them!",
0,1469310218,Tue Apr 07 05:58:22 PDT 2009,NO_QUERY,lorawell,needs a fix from Pitt &amp; Putt or Swimming! ,
0,1469310755,Tue Apr 07 05:58:29 PDT 2009,NO_QUERY,LeeLeeee,@exmi bloody hell. Sorry honey ,
0,1469310891,Tue Apr 07 05:58:31 PDT 2009,NO_QUERY,lucus,So it snowed last night. Not enough to call in for a snow day at work though. ,
0,1469311283,Tue Apr 07 05:58:35 PDT 2009,NO_QUERY,Queen_Penelope,@LFTA LMAO i dont blame them... i got my breasts from my dads side of the fam 2... shame i dident get his eye colour though ,
0,1469311774,Tue Apr 07 05:58:41 PDT 2009,NO_QUERY,justinjtg,"is having the worst springbreak ever! and the worst part, it's only tuesday MORNING  this is going to be a looong week.",
0,1469311805,Tue Apr 07 05:58:42 PDT 2009,NO_QUERY,sialater,@brendonbossy i reckon! im wearing bed socks for the first time this year  boooooooo to winter,
0,1469311878,Tue Apr 07 05:58:42 PDT 2009,NO_QUERY,MBader0520,"is at work, and really freaking tired... ",
0,1469311922,Tue Apr 07 05:58:44 PDT 2009,NO_QUERY,jfer76,@babykitty72 Ignored by who?  Hubby?  I'm sorry ,
0,1469312046,Tue Apr 07 05:58:45 PDT 2009,NO_QUERY,wannabeindisney,animal kingdom and the studios today... Without Sam. She's on her way home. ,
0,1469312212,Tue Apr 07 05:58:46 PDT 2009,NO_QUERY,thewattsy,"time to sleep, to much research makes me sleepy and wanting to travel again sooner ",
0,1469312371,Tue Apr 07 05:58:49 PDT 2009,NO_QUERY,fderecourt,@distortthecode nope  its fine i will just eat plain rice or something. wow we really have no food in this house,
0,1469312385,Tue Apr 07 05:58:49 PDT 2009,NO_QUERY,gr33ndaygal,ear infections blow ,
0,1469312504,Tue Apr 07 05:58:50 PDT 2009,NO_QUERY,monnie_le,@djlissamonet they have thankfully. Unfortunately after much loss of life ,
0,1469312740,Tue Apr 07 05:58:53 PDT 2009,NO_QUERY,MIRder,Falalala la... It's way too early to be tweeting but my stomach feels gnarly ,
0,1469312875,Tue Apr 07 05:58:55 PDT 2009,NO_QUERY,Jlowthrop,I wish the exchange rate was as good as last time I went to America! ,
0,1469313047,Tue Apr 07 05:58:57 PDT 2009,NO_QUERY,chrissy_tweets,My baby girl is under the weather - First time - feeling bad for her ,
0,1469313182,Tue Apr 07 05:58:59 PDT 2009,NO_QUERY,caileenisnice,@SwampTroll Oh I just looked at that while eating my Frosted Flakes.  ,
0,1469313183,Tue Apr 07 05:58:59 PDT 2009,NO_QUERY,kimmy2006,"@lina1961 oops, hit enter! I'm not too bad today thanks - still hava bloody sore throat tho ",
0,1469313251,Tue Apr 07 05:59:00 PDT 2009,NO_QUERY,shaemilou,My bed just feels too amazing. Dont make me get up! ,
0,1469313508,Tue Apr 07 05:59:03 PDT 2009,NO_QUERY,kittieskrafts,"Twitter, you wound me ",
0,1469314196,Tue Apr 07 05:59:11 PDT 2009,NO_QUERY,kurioskurion,@RyanSchartz nay my friend.. i must apologize.. ,
0,1469314580,Tue Apr 07 05:59:17 PDT 2009,NO_QUERY,NAKEDdmblauren,@gone2dmb yeah i had my old username back then...he's barely been on since the change ,
0,1469314679,Tue Apr 07 05:59:19 PDT 2009,NO_QUERY,ABabyBlueEyes,@edpryorbeatz F'n self-fulfilling prophecies!! ,
0,1469314789,Tue Apr 07 05:59:19 PDT 2009,NO_QUERY,minna3101,quitting my piano lesson this month. i was never excellent ,
0,1469315273,Tue Apr 07 05:59:26 PDT 2009,NO_QUERY,pacifickle,"Fever, cold, cough and sunburn ",
0,1469315404,Tue Apr 07 05:59:27 PDT 2009,NO_QUERY,hitsquadcartoon,Got my new psp today! Woop. No time to play it tho cos im at work. Not woop ,
0,1469315458,Tue Apr 07 05:59:29 PDT 2009,NO_QUERY,nessie111,@wisteela sunny and windy here now the rain didn't last long ,
0,1469315596,Tue Apr 07 05:59:30 PDT 2009,NO_QUERY,Only1Emari,We are on a one way road to hell &amp; I don't think Obama can do anything about it ,
0,1469315707,Tue Apr 07 05:59:33 PDT 2009,NO_QUERY,x3JordynJohnson,I just hit a squirell  poor lil guy,
0,1469315800,Tue Apr 07 05:59:33 PDT 2009,NO_QUERY,helentynan,is BORED at work ,
0,1469315867,Tue Apr 07 05:59:34 PDT 2009,NO_QUERY,radcs,Didn't get a chance to buy yarn today  Maybe tomorrow. Long day at work.,
0,1469315904,Tue Apr 07 05:59:33 PDT 2009,NO_QUERY,nitefallz,@rotting_orange I'm sorry about your job going away ,
0,1469316053,Tue Apr 07 05:59:36 PDT 2009,NO_QUERY,x_ally,stupid effin twitter won't let me upload a picture ,
0,1469316138,Tue Apr 07 05:59:37 PDT 2009,NO_QUERY,marpizza,Fuuuck. My heaaaad ,
0,1469316273,Tue Apr 07 05:59:38 PDT 2009,NO_QUERY,omoly,@fderecourt so bitchy  you're breaking my heart Flad.,
0,1469316410,Tue Apr 07 05:59:40 PDT 2009,NO_QUERY,danalar," loads of people are going to t4 on the beach, is there anyone who ISNT going?!",
0,1469316611,Tue Apr 07 05:59:43 PDT 2009,NO_QUERY,jfer76,@vintagehalo I wonder if I can find a CL app for my phone?  I can't view Missed Connections at work.  ,
0,1469316827,Tue Apr 07 05:59:46 PDT 2009,NO_QUERY,superjohn96,"Nope. I searched vanilla ice, vanilla, winkle, and rob van winkle, and got nothing... ",
0,1469316841,Tue Apr 07 05:59:45 PDT 2009,NO_QUERY,wodon,"Went to get PSG boardgame, shop had sold out   Hello online shopping",
0,1469317091,Tue Apr 07 05:59:49 PDT 2009,NO_QUERY,Livvehhh,just got twitter and has noone following me ,
0,1469317695,Tue Apr 07 05:59:55 PDT 2009,NO_QUERY,Norge60,"Pizza Hut,well so much for the new  deals Waited 30 mins to get served,and then guess what no pasta no salad and 30 min wait for pizza ",
0,1469317770,Tue Apr 07 05:59:56 PDT 2009,NO_QUERY,HerrWulf,"@Keilantra it's not bad, it's just slower then USB should be. either way you still need a USB drive to skypes ",
0,1469317777,Tue Apr 07 05:59:56 PDT 2009,NO_QUERY,rainbowtotz,@nikki_morris yep all the time! Its not REAL work cos I do it at home ,
0,1469331011,Tue Apr 07 06:02:24 PDT 2009,NO_QUERY,RachelStarrxxx,I'm pretty sure I have strep throat  I can't eat or drink. I need some TLC,
0,1469331557,Tue Apr 07 06:02:31 PDT 2009,NO_QUERY,VictoriaBlacc,Can't get onto my computer gotta wait for slow ass IT to get up here ,
0,1469331841,Tue Apr 07 06:02:33 PDT 2009,NO_QUERY,frankramblings,@tharensolo i'm so sorry. that's really not fair at all. ,
0,1469332022,Tue Apr 07 06:02:35 PDT 2009,NO_QUERY,digivickie,@scrapartistry - love the art dolls! I keep putting things in cart then forget until sale is over ,
0,1469332213,Tue Apr 07 06:02:37 PDT 2009,NO_QUERY,fskelton,Going into work...even though I feel a little nauseous...  ,
0,1469332239,Tue Apr 07 06:02:38 PDT 2009,NO_QUERY,PrinceJvstin,@prismaticjules and here you were worried that you weren't going to get anymore. See!  (Ours all melted  ),
0,1469332264,Tue Apr 07 06:02:39 PDT 2009,NO_QUERY,honesteyes,Please don't call school off. ,
0,1469332526,Tue Apr 07 06:02:41 PDT 2009,NO_QUERY,BLACKASSmarie,i don't want to go to schooooooool ,
0,1469332661,Tue Apr 07 06:02:43 PDT 2009,NO_QUERY,kstech,@csutherland76 Wasn't the easter bunny - I ran him over a few years ago. True story - I was even told he was holding a basket of eggs ,
0,1469332713,Tue Apr 07 06:02:44 PDT 2009,NO_QUERY,Sn0wrose,"@bob_lee92 @williamstodd BRB, will look for our sis ",
0,1469332752,Tue Apr 07 06:02:45 PDT 2009,NO_QUERY,joelted,@schaeferj89 Its been so....boring ,
0,1469332866,Tue Apr 07 06:02:45 PDT 2009,NO_QUERY,Anodyne11,Teaching on very little sleep: This will be fun. ,
0,1469332909,Tue Apr 07 06:02:46 PDT 2009,NO_QUERY,Your_PR_Girl,"Just got to work..... here til 4:30... still no internet @ home  will get it up ASAP, tho!",
0,1469332948,Tue Apr 07 06:02:46 PDT 2009,NO_QUERY,somebluenotes,@bibliobecca Uh-hum and this sister needs a huggg. ,
0,1469332971,Tue Apr 07 06:02:47 PDT 2009,NO_QUERY,cadebro,"@giznad definitely, too bad it is so clearly about Judith Marie Keenan  Pretty cool though",
0,1469333413,Tue Apr 07 06:02:52 PDT 2009,NO_QUERY,goodcow,"Hell yeah, Data Robotics just announced DroboPro today. I want one. ",
0,1469333836,Tue Apr 07 06:02:57 PDT 2009,NO_QUERY,circas,my shoulder is killing me oh my god i cant even move it ,
0,1469333841,Tue Apr 07 06:02:57 PDT 2009,NO_QUERY,edpryorbeatz,@ABabyBlueEyes Yea  I just call it STRESS.,
0,1469334070,Tue Apr 07 06:03:00 PDT 2009,NO_QUERY,MinaLiyu,"Still pffffffffffffffffffffffffffff, I want to go home ",
0,1469334433,Tue Apr 07 06:03:04 PDT 2009,NO_QUERY,MATT1604,I broke m.twitter.com too  http://twitpic.com/2ycz0,
0,1469334536,Tue Apr 07 06:03:05 PDT 2009,NO_QUERY,kellyissanti,Sabrina's not here.  im so bored.,
0,1469334883,Tue Apr 07 06:03:08 PDT 2009,NO_QUERY,stephchangry,i hate being the first one in and the last one out. and it's been this way for a while now. ,
0,1469334910,Tue Apr 07 06:03:09 PDT 2009,NO_QUERY,JiJi87,@JayT2020 LMAO!!! LOL!!! Yeah it really does. Poor baby ,
0,1469334939,Tue Apr 07 06:03:09 PDT 2009,NO_QUERY,brittany1404,just made an appt. for my lil one today. hes got an ear infection ,
0,1469335156,Tue Apr 07 06:03:12 PDT 2009,NO_QUERY,chrissykelly16,@perezhilton oh sweet jesus why oh why would you post that...nightmares ,
0,1469335232,Tue Apr 07 06:03:13 PDT 2009,NO_QUERY,Xlectrostatic,Is feeling extremely sick.  Have a banging headache and I fear I am going to see my lunch again.   Want my bed.,
0,1469335354,Tue Apr 07 06:03:14 PDT 2009,NO_QUERY,webpackets,Oh for a brain that is working properly - it's a little fogged up today ,
0,1469335548,Tue Apr 07 06:03:17 PDT 2009,NO_QUERY,angelus79,@mrskutcher i feel really bad demi i realised i refered to u as ashtons mom a few days ago...sincere apologises to you and ashton ,
0,1469335867,Tue Apr 07 06:03:21 PDT 2009,NO_QUERY,Paperclippe,"@of_cupids TY 4 the suggestion, but I can't be around cooking food: I'm allergic to pork products &amp; just the smell can make me sick. ",
0,1469335936,Tue Apr 07 06:03:21 PDT 2009,NO_QUERY,adoylie,back to work ,
0,1469335939,Tue Apr 07 06:03:21 PDT 2009,NO_QUERY,phensley,Free hotel breakfast...worth every penny I paid for it ,
0,1469336328,Tue Apr 07 06:03:25 PDT 2009,NO_QUERY,ConMiMente,"NIN iPod app looks sick, hope it's free  don't betray me Trent!",
0,1469336560,Tue Apr 07 06:03:28 PDT 2009,NO_QUERY,MarieCath,rainy day ,
0,1469336872,Tue Apr 07 06:03:32 PDT 2009,NO_QUERY,JesRules,@Brad2TheBone420 He did!   I watched it last night.  Whataaaaaaa jerk.  I'm soooo not rooting for him anymore!!,
0,1469336910,Tue Apr 07 06:03:32 PDT 2009,NO_QUERY,jessicampierce,My poor innocent tulips didn't stand a chance against East TN's screwed up weather. ,
0,1469337114,Tue Apr 07 06:03:34 PDT 2009,NO_QUERY,danlesserinc,"@zeddessarts heh heh. You know, blip is hard. You can't find songs just like that . You have to fish'em outta other's lists. ",
0,1469337369,Tue Apr 07 06:03:37 PDT 2009,NO_QUERY,Drifter0658,@lowster you haven't even sais hello to some of your older followers ,
0,1469337579,Tue Apr 07 06:03:40 PDT 2009,NO_QUERY,mikesp3550,@hollyrn76 I brought everything with me but left my ann pass at home.  Are we going to disney after ikea?,
0,1469337609,Tue Apr 07 06:03:41 PDT 2009,NO_QUERY,lene87,is as work! ,
0,1469337611,Tue Apr 07 06:03:41 PDT 2009,NO_QUERY,kateinlondon,has a serious procrastination problem... ,
0,1469337778,Tue Apr 07 06:03:42 PDT 2009,NO_QUERY,Cristi_v,"I've just had a spider cruel all over my boot!  not nice,",
0,1469337996,Tue Apr 07 06:03:46 PDT 2009,NO_QUERY,aggieastronaut,dislikes IDL for being so early in the morning. ,
0,1469338954,Tue Apr 07 06:03:57 PDT 2009,NO_QUERY,Chelshasspoken,rob pattinson deleted his twitter ,
0,1469339024,Tue Apr 07 06:03:57 PDT 2009,NO_QUERY,keriland,keeping Belle home from school for the 2nd day in a row.  Ear infection and crazy seal-sounding cough. ,
0,1469339108,Tue Apr 07 06:03:58 PDT 2009,NO_QUERY,writefromkaren,"@beatccr Wow! How disappointing! I, for one, really looked forward to them each quarter. ",
0,1469339170,Tue Apr 07 06:03:59 PDT 2009,NO_QUERY,biglime,"tried doing the Assassins Creed 2 teaser with cam, cant get it to do anything tho ",
0,1469339216,Tue Apr 07 06:03:59 PDT 2009,NO_QUERY,drink_feck_arse,"@Midgley LOL yeah it has. It's now raining  just thought u would like to know btw don't put ur iPhone in the canal, it's too nice a phone!",
0,1469339320,Tue Apr 07 06:04:00 PDT 2009,NO_QUERY,mcometa,still trying to learn gmaps and flex and php and mysql. how will i be able to write to database? ,
0,1469339359,Tue Apr 07 06:04:02 PDT 2009,NO_QUERY,OhSoLawdi,"@shermradio Hello!!! I'm in class, you know I wanna hear the show, but i cant!!! ",
0,1469339464,Tue Apr 07 06:04:02 PDT 2009,NO_QUERY,suanie,http://twitpic.com/2yczz - This is yk not feeding us ,
0,1469339881,Tue Apr 07 06:04:07 PDT 2009,NO_QUERY,6harmon,Working   Alyssas coming over later to stay ! YEA!,
0,1469340027,Tue Apr 07 06:04:09 PDT 2009,NO_QUERY,benbarden,"@WebBetty hmm, looks like twitter is trying to catch up too, it keeps saying it's over capacity ",
0,1469340154,Tue Apr 07 06:04:10 PDT 2009,NO_QUERY,loxinan,says Pau.wag ka na sad please..  http://plurk.com/p/n1zkg,
0,1469340696,Tue Apr 07 06:04:18 PDT 2009,NO_QUERY,terriemou,"@grahamhines agreeeed. i would love to twistori, but honestly, i'm not quite sure how to.. ",
0,1469340761,Tue Apr 07 06:04:18 PDT 2009,NO_QUERY,pinkbrickroad,Wish I was at #Mesh09 ,
0,1469340867,Tue Apr 07 06:04:19 PDT 2009,NO_QUERY,osmithspagirl,"Could it be bronchitis or is it just allergies??? UGH, I feel so sick ",
0,1469341292,Tue Apr 07 06:04:24 PDT 2009,NO_QUERY,PkerUNO,"@m_neko @JAKAZiD I envy you too, neither my phone nor my Nabaztag managed to wake me up before 1pm today. ",
0,1469341344,Tue Apr 07 06:04:24 PDT 2009,NO_QUERY,west77th,@empireofthekop Nothing on iTunes Australia. ,
0,1469341971,Tue Apr 07 06:04:32 PDT 2009,NO_QUERY,PoweredByATP,@ibnpolitics what has the country come to? Just b/c they do that in iraq that doesn't mean we do it  sad day,
0,1469342145,Tue Apr 07 06:04:34 PDT 2009,NO_QUERY,janenotvictoria,Flack for things that aren't my fault?  Not cool. ,
0,1469342437,Tue Apr 07 06:04:37 PDT 2009,NO_QUERY,michaelmendez,@klhobbs21 oh I bet I got more than a lot of people... But I have a no reason to be up right now... ,
0,1469342548,Tue Apr 07 06:04:39 PDT 2009,NO_QUERY,chevy48,having knee checked out.  not feeling right. ,
0,1469342798,Tue Apr 07 06:04:43 PDT 2009,NO_QUERY,FREDDIESDOUBLE,"@perezhilton That needs a pre warning .. yuck  , topless or not",
0,1469343461,Tue Apr 07 06:04:50 PDT 2009,NO_QUERY,SYNfulCHRISTian,so tired but have to get ready for school ,
0,1469343686,Tue Apr 07 06:04:54 PDT 2009,NO_QUERY,TheBobBlog,"I'm so hungry, but the only place to eat right now is the bakery... there goes the workout ",
0,1469343900,Tue Apr 07 06:04:55 PDT 2009,NO_QUERY,HeatherShea,"@bob_lee92 great! I got my first tattoo yesterday, so my neck is really sore!! ",
0,1469343920,Tue Apr 07 06:04:56 PDT 2009,NO_QUERY,benjeh32,@zaccolley There's only a few here. Mostly year 11s ,
0,1469344068,Tue Apr 07 06:04:58 PDT 2009,NO_QUERY,smartestgames,Someone somewhere didn't like Yubotu http://www.smartestgames.com/gotdhistory.php?id=158 ,
0,1469344347,Tue Apr 07 06:05:01 PDT 2009,NO_QUERY,Covergirl422,"2 hour break from work then no twitter for 5 hours, boss has put a ban on phones ",
0,1469344789,Tue Apr 07 06:05:06 PDT 2009,NO_QUERY,zatun,Why is the net so slow today. So many sites are not opening ,
0,1469344931,Tue Apr 07 06:05:07 PDT 2009,NO_QUERY,ms_sugakane,I am not digging the taste of water right now at all. ,
0,1469345038,Tue Apr 07 06:05:08 PDT 2009,NO_QUERY,DiaperDekor,"Baby just woke up &quot;Hey mom or dad, time to change baby's diaper!&quot; Hmm....if only I had a mouth.. ",
0,1469356067,Tue Apr 07 06:07:19 PDT 2009,NO_QUERY,da1kelisfan,"giving the baby crackers and gingerale, he's sick ",
0,1469356171,Tue Apr 07 06:07:20 PDT 2009,NO_QUERY,PlatinumBabe,I hate global warming and i hate snow. ITS APRIL ffs. ,
0,1469356207,Tue Apr 07 06:07:20 PDT 2009,NO_QUERY,NanieVersace,On my way 2 class....I hate art history    Then its my Psyc class... then work for the rest of my day...I want to sleep!!,
0,1469356506,Tue Apr 07 06:07:24 PDT 2009,NO_QUERY,xoPHILAox,OH NO!!!! I got woke up this mornin!! Bad thng to do  but I'm hella sick today for realz....,
0,1469356530,Tue Apr 07 06:07:25 PDT 2009,NO_QUERY,laughinggirl,Mah head hurts...advil not helping &amp; off to work I go...today is not gonna be fun ,
0,1469356720,Tue Apr 07 06:07:26 PDT 2009,NO_QUERY,annafabulousxo,@starless_dark Me too ,
0,1469357035,Tue Apr 07 06:07:30 PDT 2009,NO_QUERY,cartoonmoney,version near where I live. ,
0,1469357209,Tue Apr 07 06:07:32 PDT 2009,NO_QUERY,gimraent,@28parkave ... but either full or 2 expensive - no space at home ,
